name	category	subtype	designation	status	ownership	governance	partner_agencies	coordination	description	location	acres	counties	municipality	township	gps_lat	gps_lon	plus_code	features	notes	url_primary	urls	parent_site_id	created_at	updated_at
Boeschenstein Park	Park			Active	Municipal	City of Toledo			Boeschenstein Park is just under three acres along Swan Creek. It has numerous benches and is also home to the Major Ritual art piece that is over four decades old and the first public art piece purchased by the city for its One Percent for Art Program. 	1 S Summit St		Lucas	Toledo		41.646786	-83.536775	86HRJFW7+P7	Hiking Trail	City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Bowman Park	Park			Active	Municipal	City of Toledo				Jackman		Lucas	Toledo		41.702285	-83.589552	86HRPC26+W5	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Bronson/T J Overton Park	Park			Active	Municipal	City of Toledo			"T. Jean Overton Park, formally Bronson Park, is just over half an acre and is home to a new playground. "	3016 C St		Lucas	Toledo		41.678455	-83.521685	86HRMFHH+98		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Burroughs Park	Park			Active	Municipal	City of Toledo			Burroughs Park has three baseball diamonds and nine acres of open land to enjoy.	2404 South Ave		Lucas	Toledo		41.633641	-83.60291	86HRJ9MW+FR		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Casey Jones Park	Park			Active	Municipal	City of Toledo			"Casey Jones Park is home to a full basketball court, a barbecue grill, a drinking fountain, two horseshoe sets, benches, tables, and a playground."	1760 Hamilton St		Lucas	Toledo		41.64423	-83.585032	86HRJCV7+MX		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Cass Ryan Eastgate Park	Park			Active	Municipal	City of Toledo			"Cass Ryan Eastgate Park is a 20 acre park that is home to a barbecue grill, benches, picnic tables, a playground, two tennis courts, and a walking trail. There is a large and flat grass field that would be ideal for a pick-up sports game with friends or family members. With plenty of trees, the park has an abundance of shade that will make a picnic enjoyable and comfortable. "	2260 Eastgate Rd		Lucas	Toledo		41.599809	-83.651716	86HRH8XX+W8	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Children's Park	Park			Active	Municipal	City of Toledo			"Children's Park has a monument called ""Artifacts of Childhood,"" numerous picnic tables, a bench, and a walking path. "	341 Wade St		Lucas	Toledo		41.639349	-83.540796	86HRJFQ5+PM	Hiking Trail	City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Chorus Lane	Park			Active	Municipal	City of Toledo			"Chorus Lane Park is just over three acres of open land, making it an ideal spot to play a game of kickball with friends, pitch a blanket for a picnic, or to fly a kite. "	4666 Ventura Dr		Lucas	Toledo		41.634016	-83.652011	86HRJ8MX+J5		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Chub DeWolfe	Park			Active	Municipal	City of Toledo			"Chub DeWolfe Park is one of the smallest within the parks system. The park has a memorial titled ""The Last Alarm,"" an Ohio Historical Marker, and several park benches. "	500 Beech St		Lucas	Toledo		41.655896	-83.533371	86HRMF48+9M		City of Toledo park. GIS mgmtpriority=Historical/Cultural; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Civic Center Mall	Park			Active	Municipal	City of Toledo				1716 Spielbusch Ave		Lucas	Toledo		41.657245	-83.535224	86HRMF47+VW	Hiking Trail	City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Clinton Park	Park			Active	Municipal	City of Toledo			Clinton Park is just over an acre of land that has several benches and two playground sets. 	2044 Clinton St		Lucas	Toledo		41.661394	-83.583526	86HRMC68+HH		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Close Park	Park			Active	Municipal	City of Toledo			"Close Park is six acres of land containing a baseball diamond, a playground, a barbecue grill, benches, picnic tables, and a walking trail. It is also home to an art piece titled “Close, Closer, Closest” by Randy Walker, created in 1976."	2131 Castlewood Dr		Lucas	Toledo		41.696296	-83.595199	86HRMCW3+GW	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Clover Lane Park	Park			Active	Municipal	City of Toledo			"Clover Lane Park is four acres and has a full basketball court, a baseball diamond, a bench, and one playground. "	5146 Clover Ln		Lucas	Toledo		41.709222	-83.637813	86HRP956+MV		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Clover Ridge Park	Park			Active	Municipal	City of Toledo			"Clover Ridge Park has 1.2 acres of open and flat grassland, making it ideal for flying a kite, a family picnic, or reading a book. A hammock can be set up on the northeast side of the park, with plenty of trees in close proximity."	4207 Regis Dr		Lucas	Toledo		41.724639	-83.644087	86HRP9F4+V9		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Collins Park	Park			Active	Municipal	City of Toledo			"Collins Park includes a nine-hole golf course, a basketball court, a community building, a football field, two baseball diamonds, and a drinking fountain. "	755 Collins Park Ave		Lucas	Toledo		41.66226	-83.482336	86HRMG69+W3		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Copland Park	Park			Active	Municipal	City of Toledo			"Copland Park is just over 22 acres, and contains two baseball diamonds, numerous park benches, several picnic tables, a soccer field, and a walking trail. Many renovations have taken place at the park recently, with a new water fountain (with a dog bowl) installed in 2019, tennis courts refurbished in 2021, a new playground in 2021, and a new half basketball court in 2022. The tennis court also has lining for pickleball, a sport that has become immensely popular within the past decade. "	4000 Copland Blvd		Lucas	Toledo		41.591403	-83.623865	86HRH9RG+HF	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Corbin Park	Park			Active	Municipal	City of Toledo			Corbin Park is a 1.2 acre park that is currently home to a swing set and an open field. 	1226 Crestwood Rd		Lucas	Toledo		41.703044	-83.570989	86HRPC3H+6J	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Cranbrook Plot	Park			Active	Municipal	City of Toledo				4606 W Central Ave		Lucas	Toledo		41.678752	-83.651594	86HRM8HX+G9		City of Toledo park. GIS mgmtpriority=Passive Park; status=Undeveloped; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Cuba Saturn Park	Park			Active	Municipal	City of Toledo			Cuba Saturn Park is rectangular and flat which makes for great pick-up sporting events or family picnics. 	6250 Calla Lane		Lucas	Toledo		41.65209	-83.691127	86HRM825+RG		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Cullen Park	Park			Active	Municipal	City of Toledo			"Cullen Park is nearly nine acres and is home to a marina, an anchor memorial statue, a walking trail, a community building, and numerous park benches. "	4526 N Summit St		Lucas	Washington	Washington	41.704636	-83.474576	86HRPG3G+V5	Hiking Trail;Boat Ramp	City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Czelusta Park	Park			Active	Municipal	City of Toledo			"Czelusta Park has just less than half an acre of space, along with two covered benches and well-maintained landscaping. "	2834 Lagrange St		Lucas	Toledo		41.676194	-83.539012	86HRMFG6+F9		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Dale Stone Park	Park			Active	Municipal	City of Toledo			"Dale Stone Park offers play equipment, a park bench, and many recently planted trees."	1 Aurora Gonzalez Dr		Lucas	Toledo		41.631238	-83.56472	86HRJCJP+F4		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
